origin_codmun,destination_codmun,flow_2016,flow_2017,Country
30052,30044,8.35,8.16,mexico
17014,17007,88.18,82.77,mexico
9014,15030,102.57,105.18,mexico
11020,14094,8.54,8.87,mexico
19001,19010,127.03,132.32,mexico
15071,22017,7.93,8.29,mexico
14002,14119,7.99,8.39,mexico
30060,30013,43.85,44.1,mexico
13061,9006,11.64,11.21,mexico
18001,18010,7.54,7.65,mexico
15101,15055,10.36,10.52,mexico
11027,11002,5.66,5.18,mexico
14119,14014,9.71,9.38,mexico
13013,15096,11.04,11.62,mexico
15057,10005,11.13,11.76,mexico
14118,14097,13.6,12.83,mexico
26048,26029,140.16,129.06,mexico
9016,20439,9.77,9.06,mexico
30028,9007,132.03,137.27,mexico
15033,13082,10.88,11.61,mexico
27007,27012,9.3,9.88,mexico
13055,13030,9.35,9.77,mexico
15101,9017,11.35,11.17,mexico
7101,20014,12.22,12.66,mexico
4003,4005,104.57,106.97,mexico
20066,20066,115.64,107.15,mexico
9015,13055,7.73,7.26,mexico
15057,17024,13.07,13.83,mexico
24020,19048,8.37,8.7,mexico
30193,30204,116.25,126.32,mexico
28022,5030,99.5,96.06,mexico
20067,20129,14.2,12.79,mexico
17015,9012,9.15,9.83,mexico
15003,9010,5.86,5.73,mexico
29007,29013,11.59,11.42,mexico
9004,21019,9.87,9.83,mexico
20129,20067,10.84,10.99,mexico
21214,21156,6.65,6.55,mexico
26046,26046,103.93,103.49,mexico
30138,30068,96.66,89.64,mexico
15069,9014,10.68,10.26,mexico
14093,14111,84.47,81.79,mexico
9017,30026,11.2,11.81,mexico
15106,15046,11.46,11.04,mexico
13048,15110,9.78,9.6,mexico
16066,9012,14.13,13.37,mexico
30032,27004,128.44,125.67,mexico
12042,12042,67.03,70.99,mexico
9005,15068,7.88,8.34,mexico
9012,16102,9.76,9.39,mexico
26030,9008,11.24,11.24,mexico
1001,15062,10.04,9.62,mexico
15062,15005,8.85,8.72,mexico
32013,32005,9.77,8.91,mexico
30131,30027,8.7,8.09,mexico
9017,19041,7.18,7.47,mexico
13051,13046,7.86,7.47,mexico
24017,24035,9.84,8.89,mexico
14039,16103,8.66,8.57,mexico
4003,7089,9.07,9.11,mexico
21208,22014,9.15,9.69,mexico
14063,9005,12.71,12.59,mexico
9016,16069,9.99,10.25,mexico
30050,30050,86.73,95.25,mexico
17006,15070,8.11,7.63,mexico
16084,16023,12.52,13.51,mexico
20046,20046,12.07,11.25,mexico
14097,14097,571.32,565.74,mexico
29033,21119,841.74,783.7,mexico
19019,19019,667.48,684.3,mexico
23008,23005,1096.87,1106.99,mexico
27004,7048,127.6,139.67,mexico
9014,15033,1418.83,1501.2,mexico
30131,30040,1198.88,1237.95,mexico
30158,30158,997.95,1051.92,mexico
21119,9003,777.02,758.94,mexico
22014,15057,1071.59,982.42,mexico
9006,22014,94.87,103.99,mexico
9007,17018,98.55,106.9,mexico
21063,9014,11.31,11.8,mexico
1001,11015,106.63,113.74,mexico
17014,17014,1222.78,1293.08,mexico
31057,23005,8.52,9.2,mexico
28032,28027,133.53,140.43,mexico
15104,15024,1287.29,1388.16,mexico
19047,19047,565.3,511.65,mexico
30028,15057,106.92,110.34,mexico
32017,32032,94.28,103.38,mexico
18017,22014,101.42,99.4,mexico
28022,28003,8.71,8.27,mexico
15057,15051,67.69,74.42,mexico
14070,9017,10.88,10.36,mexico
30039,31050,117.47,115.17,mexico
15104,15035,102.82,95.94,mexico
20403,20403,80.46,75.06,mexico
13041,13076,134.66,123.47,mexico
9003,21119,1032.76,1029.69,mexico
31050,31004,114.67,105.93,mexico
19018,19048,1115.87,1200.02,mexico
11015,22011,115.3,107.48,mexico
7101,26030,8.43,7.88,mexico
15054,15052,83.9,77.55,mexico
13003,13054,116.66,126.3,mexico
15095,1001,139.43,130.34,mexico
9010,1001,84.34,85.99,mexico
11003,9010,102.07,94.41,mexico
11037,9016,92.12,90.84,mexico
9014,19039,1152.97,1268.27,mexico
32010,9015,82.89,82.87,mexico
25006,25008,78.96,80.8,mexico
9017,21132,116.85,127.59,mexico
1001,9005,54.68,52.88,mexico
3008,25001,106.06,95.71,mexico
1001,32056,1196.89,1305.52,mexico
2002,9016,117.86,117.82,mexico
30124,30158,65.39,71.15,mexico
31048,31079,12.9,12.62,mexico
19039,32056,103.3,102.95,mexico
1001,19019,139.29,144.36,mexico
19046,9010,107.03,114.7,mexico
30094,30108,8.22,7.52,mexico
15109,9003,1144.63,1096.59,mexico
30087,30189,138.5,149.21,mexico
30111,30111,943.58,936.39,mexico
14036,14036,1016.55,1029.73,mexico
14097,21119,11.17,10.4,mexico
29013,21119,68.1,70.89,mexico
8019,1001,89.44,91.89,mexico
14066,14097,104.94,106.74,mexico
16072,16110,11.88,11.22,mexico
21019,23008,8.0,7.72,mexico
8019,9016,83.27,89.12,mexico
11020,11023,75.14,81.11,mexico
9016,15108,128.55,124.8,mexico
14044,14101,11.79,10.85,mexico
30087,9005,92.11,91.83,mexico
13048,7101,109.64,108.42,mexico
27004,21041,8.99,8.15,mexico
30097,30015,128.5,132.49,mexico
13048,13045,68.12,74.38,mexico
15120,15013,71.62,67.84,mexico
29023,21041,115.51,116.73,mexico
11027,1001,95.72,101.58,mexico
13053,13053,69.97,63.78,mexico
31093,23005,11.94,10.95,mexico
15065,15033,10.43,10.47,mexico
9003,21053,84.66,78.73,mexico
16039,16039,133.65,139.43,mexico
15014,9005,9.35,8.96,mexico
29010,9015,79.0,83.46,mexico
20067,20548,8.98,8.61,mexico
20067,20363,11.51,11.49,mexico
21181,21181,70.49,71.42,mexico
15013,17028,11.82,11.34,mexico
9003,7089,10.25,9.37,mexico
15121,17028,9.52,10.11,mexico
30211,30102,111.87,101.77,mexico
20385,20079,6.92,6.68,mexico
12038,11003,9.69,9.8,mexico
23005,27014,11.25,11.66,mexico
29010,29005,90.24,83.21,mexico
24028,3008,9.99,10.12,mexico
20413,19039,9.29,8.42,mexico
15058,13077,5.84,5.51,mexico
15008,15082,9.21,9.35,mexico
13048,20413,7.71,7.59,mexico
30011,30118,11.8,11.5,mexico
15057,12029,118.5,117.51,mexico
23002,23006,6.01,6.37,mexico
9014,16069,9.13,8.36,mexico
11015,14073,9.15,9.03,mexico
16093,15106,11.5,12.38,mexico
15019,9015,7.89,7.52,mexico
24024,22014,85.18,86.08,mexico
13039,9005,112.84,102.99,mexico
29033,21041,100.43,102.77,mexico
2004,8019,83.81,80.34,mexico
24028,12001,120.63,125.15,mexico
9008,15025,11.04,11.15,mexico
30004,30191,87.49,83.28,mexico
7078,7034,11.12,10.51,mexico
15106,15025,116.0,125.5,mexico
30049,30039,8.79,8.17,mexico
22014,15070,8.04,7.85,mexico
30047,30068,147.96,155.11,mexico
15045,13048,108.16,118.59,mexico
14097,2003,11.49,10.36,mexico
21143,9012,9.24,9.65,mexico
15088,15057,8.67,8.07,mexico
19045,19050,11.16,11.63,mexico
30013,28009,101.39,102.47,mexico
9017,15101,12.39,11.24,mexico
29009,29026,11.98,11.41,mexico
28003,24016,9.18,9.6,mexico
28004,28041,11.37,11.98,mexico
30118,15057,14.45,13.24,mexico
9003,16102,8.22,7.47,mexico
20079,20057,10.14,9.18,mexico
23009,9003,10.97,12.05,mexico
31059,31096,9.43,9.06,mexico
15110,15007,106.31,110.99,mexico
9004,11017,88.74,84.03,mexico
11032,11013,120.72,121.32,mexico
28013,19046,9.18,9.36,mexico
29043,29024,10.09,10.66,mexico
26018,23008,11.37,10.99,mexico
27013,27009,9.73,10.62,mexico
30108,30172,9.47,9.31,mexico
14098,28027,9.1,8.74,mexico
22016,15085,9.72,9.06,mexico
12021,12014,8.69,7.83,mexico
15051,15040,11.15,11.75,mexico
30172,30048,11.48,11.73,mexico
17007,3008,6.92,7.14,mexico
30069,21114,89.01,97.11,mexico
15121,15048,11.25,12.36,mexico
29002,21132,2.75,2.57,mexico
19045,19005,9.65,8.94,mexico
15113,9014,123.58,116.0,mexico
30062,30118,10.84,9.98,mexico
15002,15031,12.03,12.07,mexico
19026,5033,11.12,11.88,mexico
15044,15108,7.6,7.15,mexico
6009,22014,11.71,12.55,mexico
1001,16102,10.62,11.6,mexico
27004,21034,11.23,10.95,mexico
30128,21174,9.07,8.6,mexico
13013,13074,9.44,9.73,mexico
15057,9015,1132.52,1162.7,mexico
15106,9015,1306.57,1205.96,mexico
15042,15054,100.54,92.59,mexico
30065,30189,12.34,12.51,mexico
5030,19039,1045.5,1052.86,mexico
9017,20390,120.83,130.84,mexico
23005,9004,74.68,73.61,mexico
15019,15019,1402.41,1534.0,mexico
20143,20143,92.8,88.14,mexico
21019,7101,8.94,9.2,mexico
9003,15112,11.39,11.13,mexico
21114,30038,73.6,78.67,mexico
31101,31101,1141.37,1165.53,mexico
11015,11003,1148.57,1171.45,mexico
19020,19019,114.68,113.3,mexico
11007,9005,56.91,57.1,mexico
9003,15095,120.06,113.81,mexico
7087,7087,837.15,893.5,mexico
5035,19039,1186.89,1278.92,mexico
20067,20079,91.61,98.98,mexico
23008,5035,100.39,96.73,mexico
15051,15106,1009.93,993.06,mexico
17017,12055,109.29,109.83,mexico
7051,7101,121.82,118.85,mexico
9017,28032,92.91,84.9,mexico
14097,25006,125.39,121.04,mexico
15120,9015,1091.89,1165.84,mexico
21164,21114,1388.52,1404.78,mexico
15039,9006,831.04,757.27,mexico
20482,20318,95.73,88.95,mexico
9010,15095,78.08,73.31,mexico
26030,9014,107.72,113.04,mexico
9015,30045,10.82,11.65,mexico
7037,7089,90.1,91.63,mexico
14039,14112,8.19,7.81,mexico
30028,12001,81.11,82.6,mexico
13083,9010,15.79,14.9,mexico
25018,14039,9.71,10.49,mexico
5017,5030,117.66,128.96,mexico
29033,30087,114.05,116.01,mexico
21119,16053,81.45,89.33,mexico
12038,22014,131.67,133.55,mexico
19047,19010,86.57,94.19,mexico
30085,30193,67.99,64.89,mexico
9017,10007,120.41,116.5,mexico
7019,7059,92.62,101.41,mexico
11003,9013,9.48,8.54,mexico
30183,30087,126.34,113.87,mexico
4007,4007,1259.06,1365.06,mexico
30116,30142,11.75,12.14,mexico
28033,9015,8.18,8.55,mexico
19039,9005,125.76,128.74,mexico
15025,9010,118.69,110.16,mexico
17024,9014,87.66,92.26,mexico
21114,21194,12.59,13.41,mexico
23007,23003,8.43,8.46,mexico
27004,21063,7.68,7.89,mexico
15104,17008,75.49,75.58,mexico
29031,21114,101.95,101.3,mexico
19026,19020,88.88,87.08,mexico
14039,16075,86.93,84.31,mexico
11022,11022,1645.76,1603.71,mexico
11020,9013,69.45,76.19,mexico
13050,9002,8.26,8.54,mexico
15013,15120,101.85,102.47,mexico
26041,26030,99.23,99.98,mexico
22016,30193,10.58,11.15,mexico
19046,11003,12.51,11.39,mexico
23009,14120,78.49,83.75,mexico
8037,9010,8.46,7.93,mexico
26026,26033,75.89,72.74,mexico
19021,5027,78.81,83.13,mexico
15009,9016,101.14,98.84,mexico
21041,30118,10.83,10.04,mexico
30124,9002,10.59,10.86,mexico
30205,28038,103.52,94.0,mexico
13056,13077,636.55,665.34,mexico
28009,24013,110.04,110.97,mexico
21114,22016,121.87,132.34,mexico
26042,26003,105.23,98.88,mexico
15121,17008,122.98,120.9,mexico
17031,9012,93.59,91.45,mexico
7078,9014,58.94,60.11,mexico
9005,16017,12.32,11.84,mexico
9014,13069,94.41,93.1,mexico
31101,31059,125.0,121.49,mexico
29006,15099,49.38,52.95,mexico
30211,30087,92.86,98.07,mexico
23001,14039,14.63,15.56,mexico
26042,25011,70.94,75.01,mexico
15035,15013,7.28,6.72,mexico
30068,9003,10.92,10.49,mexico
22011,13076,114.14,124.36,mexico
15062,13048,118.74,129.67,mexico
19031,19004,10.17,10.69,mexico
17007,25006,9.43,9.43,mexico
22016,11044,10.41,9.82,mexico
19006,28025,15.67,14.96,mexico
9004,30189,9.6,9.46,mexico
15039,30193,10.11,9.19,mexico
25012,24028,105.2,98.99,mexico
15081,15070,9.95,9.65,mexico
11028,11027,11.15,11.85,mexico
17028,17029,11.02,11.0,mexico
15121,8019,9.88,10.79,mexico
12049,15107,9.24,8.58,mexico
12055,9008,8.42,8.27,mexico
19037,19021,76.87,84.14,mexico
14101,14053,8.48,8.42,mexico
19005,19006,10.99,11.85,mexico
28041,30131,12.17,12.93,mexico
26017,26029,11.6,10.81,mexico
11032,11029,7.17,6.67,mexico
15104,15016,10.81,10.25,mexico
15122,21119,121.82,123.14,mexico
11007,23005,116.62,119.35,mexico
9003,15043,9.11,9.09,mexico
21106,9015,10.43,11.45,mexico
21132,29043,8.88,9.74,mexico
9010,28009,10.85,11.53,mexico
27004,25012,9.3,10.11,mexico
17025,9010,5.8,5.91,mexico
11007,11001,9.29,8.44,mexico
9005,19046,105.56,115.42,mexico
20115,20409,7.99,7.51,mexico
10020,25012,10.6,11.31,mexico
15092,12029,9.37,9.38,mexico
20463,20463,114.06,107.05,mexico
30087,19006,10.41,9.97,mexico
5018,5003,11.78,11.34,mexico
21156,20545,13.02,13.13,mexico
13048,14073,4.71,4.35,mexico
11015,30087,67.88,72.71,mexico
20385,20293,10.53,10.25,mexico
30158,30004,6.1,5.66,mexico
28009,21114,122.07,110.49,mexico
1001,15099,12.04,12.29,mexico
15020,22017,8.4,8.54,mexico
13051,29005,5.46,5.87,mexico
5019,5038,9.19,8.53,mexico
17017,15104,6.55,6.13,mexico
20364,20401,14.41,13.57,mexico
5030,32032,13.8,13.99,mexico
15076,15113,6.29,6.21,mexico
5007,5035,93.85,89.41,mexico
15058,15022,11.48,10.34,mexico
30158,15013,5.74,6.05,mexico
12035,17008,10.18,11.18,mexico
19004,23005,8.28,9.1,mexico
14048,14039,11.83,12.41,mexico
11017,21119,8.03,7.32,mexico
5035,5020,10.98,11.44,mexico
15018,15088,10.9,10.07,mexico
8039,8039,76.66,83.05,mexico
9010,9003,1258.2,1288.24,mexico
9005,9017,1122.92,1147.18,mexico
11027,11015,946.87,897.9,mexico
7089,7078,82.58,81.1,mexico
9015,23005,1203.84,1189.62,mexico
15104,15060,1037.44,1080.92,mexico
15121,15024,549.17,594.58,mexico
9005,15108,98.57,99.12,mexico
23002,23008,102.8,104.55,mexico
19026,19021,870.32,853.17,mexico
31091,31050,802.32,735.41,mexico
16097,16053,7.67,8.28,mexico
16110,16088,9.49,9.41,mexico
24028,5004,13.45,13.57,mexico
30191,30087,108.22,105.85,mexico
15092,9003,94.86,86.49,mexico
30118,30014,103.99,95.92,mexico
19026,19049,1183.78,1109.37,mexico
9015,22017,70.05,64.3,mexico
18004,18020,126.32,128.9,mexico
14006,14039,127.21,115.45,mexico
3003,15057,8.7,8.8,mexico
15033,15109,1054.81,1018.94,mexico
15081,15120,856.31,933.02,mexico
16050,16110,108.99,105.01,mexico
7007,7019,9.65,8.98,mexico
15110,15106,994.51,915.15,mexico
15119,15119,93.37,99.5,mexico
20087,20087,73.89,76.37,mexico
10005,9015,105.46,109.94,mexico
20375,20375,1099.56,1186.03,mexico
15033,15037,110.14,106.33,mexico
1001,6002,113.12,117.32,mexico
9017,7078,109.8,99.75,mexico
16009,16009,783.44,742.5,mexico
15013,31050,112.07,109.12,mexico
30204,30039,961.41,872.47,mexico
29023,21114,127.03,127.23,mexico
14023,14120,941.12,920.34,mexico
15048,15014,117.61,119.15,mexico
5009,5017,90.31,90.57,mexico
16053,15033,110.93,116.33,mexico
29033,21132,127.56,116.69,mexico
17007,17002,72.93,73.98,mexico
16102,16066,104.79,108.21,mexico
20067,30087,105.18,109.16,mexico
29033,15033,10.49,10.39,mexico
30028,7065,10.38,10.3,mexico
9014,17004,56.31,51.18,mexico
28030,28022,9.18,8.95,mexico
21208,9006,10.44,11.03,mexico
25006,8019,114.93,105.3,mexico
29044,29042,111.86,109.05,mexico
14098,14018,128.67,134.35,mexico
30131,15104,9.5,9.31,mexico
5028,5020,111.19,106.12,mexico
8017,25012,11.08,10.58,mexico
15052,15113,10.3,9.65,mexico
15054,22014,95.68,102.06,mexico
9003,30175,13.47,13.36,mexico
29013,9007,11.23,11.19,mexico
19026,19010,97.71,100.39,mexico
27007,4003,131.22,120.86,mexico
13048,30072,9.99,9.84,mexico
14039,25009,103.8,95.24,mexico
14108,6005,9.23,8.39,mexico
17021,17021,116.34,115.08,mexico
9012,13077,80.09,82.59,mexico
31040,23005,92.6,92.27,mexico
30087,30116,13.19,13.69,mexico
9016,16003,10.89,10.13,mexico
14120,14119,78.61,83.04,mexico
24032,11033,8.64,7.93,mexico
29050,29050,111.98,116.94,mexico
9002,25006,8.96,9.0,mexico
15106,15049,8.48,8.58,mexico
11020,25006,98.93,100.15,mexico
8013,8013,81.84,84.87,mexico
7066,7066,60.59,58.69,mexico
19006,9002,93.4,84.07,mexico
30105,30090,47.75,50.29,mexico
18020,22006,12.5,11.5,mexico
21019,21069,102.57,106.38,mexico
7089,27004,93.74,98.65,mexico
9012,17010,12.2,12.45,mexico
15078,15106,10.8,10.68,mexico
17003,17007,98.18,91.57,mexico
9010,15108,67.25,64.78,mexico
23005,27008,11.87,12.35,mexico
13048,13029,99.92,106.58,mexico
19019,19005,118.56,110.93,mexico
5018,5026,111.67,106.8,mexico
15033,15011,141.13,148.07,mexico
9012,12034,85.79,83.68,mexico
15064,9010,10.51,9.75,mexico
11027,11028,10.52,11.07,mexico
23005,21140,137.08,123.79,mexico
22012,9010,10.53,10.83,mexico
16053,11023,9.88,9.26,mexico
14059,6002,12.39,11.37,mexico
30038,21119,10.78,10.96,mexico
29023,9015,9.74,9.76,mexico
9014,6002,93.48,93.7,mexico
21073,21073,125.6,121.99,mexico
29060,29033,120.5,113.57,mexico
15106,11002,10.05,9.92,mexico
21115,21041,6.14,5.75,mexico
15033,30189,9.57,10.2,mexico
9017,17017,98.41,100.29,mexico
9014,23007,10.75,10.08,mexico
18020,15104,5.42,5.46,mexico
4003,7065,95.06,86.2,mexico
1001,14078,109.54,98.89,mexico
17029,15009,10.48,10.8,mexico
21019,29013,10.54,11.41,mexico
23004,31058,9.22,9.58,mexico
5004,5025,9.76,9.95,mexico
14113,14023,6.91,6.94,mexico
15104,29033,8.98,9.47,mexico
25012,15099,9.0,8.11,mexico
10014,10014,87.23,86.58,mexico
21001,21004,6.39,5.86,mexico
26030,10005,9.37,8.73,mexico
9016,17031,5.85,6.08,mexico
21119,21110,8.05,8.71,mexico
23010,23001,8.89,8.34,mexico
9005,3003,9.1,9.57,mexico
32017,32039,92.65,91.02,mexico
7107,7078,6.19,5.62,mexico
21114,30082,9.48,9.17,mexico
7065,27016,12.05,10.96,mexico
19019,19050,115.62,116.41,mexico
12001,30087,101.78,109.85,mexico
21025,21025,119.13,114.95,mexico
26064,26017,10.85,10.61,mexico
9012,20184,7.8,8.12,mexico
27004,20184,10.45,10.51,mexico
32023,14039,12.14,13.32,mexico
16108,16103,10.37,10.03,mexico
19045,19044,4.63,4.25,mexico
17024,9013,13.0,12.85,mexico
19048,24020,11.4,12.24,mexico
21115,21019,9.08,8.35,mexico
11020,15071,9.27,8.82,mexico
6002,19039,11.77,12.06,mexico
27012,4009,9.51,9.0,mexico
15053,9002,11.32,10.52,mexico
10007,14067,13.02,12.02,mexico
21094,21108,10.41,9.91,mexico
20067,15099,12.13,11.8,mexico
17009,17024,9.45,9.97,mexico
8019,8060,98.33,91.91,mexico
29044,29028,11.05,10.54,mexico
9005,19019,107.55,117.43,mexico
13070,9017,10.93,10.53,mexico
9013,11015,10.92,9.84,mexico
31091,23007,7.97,7.51,mexico
19021,9010,6.82,6.85,mexico
8032,10017,9.15,9.15,mexico
13051,15020,5.32,5.68,mexico
30141,30044,8.8,7.93,mexico
16066,16107,10.15,9.49,mexico
11028,11018,10.65,11.6,mexico
20360,20360,102.59,100.22,mexico
30118,30062,6.17,6.08,mexico
24028,13031,11.1,10.85,mexico
9015,9010,990.92,1005.09,mexico
22006,22006,752.89,723.78,mexico
7089,7089,876.79,831.81,mexico
15013,15013,980.03,1052.91,mexico
28021,28021,1481.88,1469.56,mexico
32051,32051,807.15,875.9,mexico
15106,9004,637.41,605.38,mexico
7101,21114,832.5,914.88,mexico
23005,23004,1192.08,1073.99,mexico
8019,7101,5.09,5.46,mexico
15099,14120,71.36,78.37,mexico
9015,16050,113.97,112.7,mexico
9005,11007,94.62,86.89,mexico
24013,28038,106.42,114.69,mexico
21114,21136,81.87,74.05,mexico
13077,15081,8.87,8.32,mexico
9015,13039,83.88,88.01,mexico
16088,16020,7.7,7.4,mexico
31102,23005,1094.37,997.77,mexico
21143,21114,106.11,100.84,mexico
9015,28003,76.62,77.85,mexico
19009,19049,101.33,109.37,mexico
17018,9010,111.94,103.48,mexico
30118,9005,68.29,67.71,mexico
20067,9017,1237.31,1327.78,mexico
14044,14030,120.25,120.16,mexico
30108,9017,114.31,107.89,mexico
30108,27014,9.07,9.79,mexico
19039,30131,100.98,108.7,mexico
23008,9010,121.47,124.82,mexico
16011,14120,10.37,11.36,mexico
26030,26033,123.18,112.46,mexico
14098,7101,12.45,11.9,mexico
28041,28021,494.63,459.56,mexico
7089,7071,8.14,8.61,mexico
21114,17004,120.94,120.52,mexico
15018,15106,950.67,1017.04,mexico
19049,28041,116.65,127.23,mexico
9014,15120,138.59,134.47,mexico
15001,15003,8.44,7.73,mexico
9005,17026,7.15,7.04,mexico
22011,24028,85.18,82.26,mexico
11003,31050,10.93,11.34,mexico
19026,30193,7.41,6.75,mexico
9015,27013,9.38,9.15,mexico
17025,17025,1196.06,1170.2,mexico
23008,2004,90.43,92.98,mexico
19006,28027,150.19,138.78,mexico
1001,17007,95.82,95.61,mexico
27004,30111,13.43,12.22,mexico
21114,21013,8.25,7.69,mexico
17026,15058,7.82,8.13,mexico
7089,7055,10.41,11.17,mexico
30028,23007,13.5,12.99,mexico
5035,10021,11.02,11.08,mexico
11042,11015,97.98,89.98,mexico
30133,28038,712.27,700.3,mexico
30028,24028,99.12,108.98,mexico
28032,28035,108.49,115.69,mexico
14067,9006,68.55,68.69,mexico
19048,25012,104.25,110.36,mexico
11017,16086,10.9,11.38,mexico
13002,21071,12.24,11.5,mexico
7086,7086,960.26,1029.26,mexico
15096,15010,104.28,110.57,mexico
29043,9005,9.08,9.7,mexico
24032,24032,611.78,658.76,mexico
9015,19048,108.31,101.61,mexico
22016,15109,10.86,10.41,mexico
15014,15013,8.89,9.32,mexico
11017,14073,10.34,10.06,mexico
30045,20184,94.97,102.54,mexico
16063,14124,11.37,11.94,mexico
26048,2001,8.24,7.52,mexico
30087,30178,99.45,107.15,mexico
14098,12038,9.8,8.9,mexico
20067,20006,111.57,118.81,mexico
9017,21134,10.12,10.58,mexico
20413,9010,108.18,108.77,mexico
32056,1004,10.01,10.94,mexico
21019,21132,98.24,102.43,mexico
15013,15108,74.99,70.9,mexico
9003,14097,106.21,107.43,mexico
15054,16050,9.17,9.54,mexico
16046,16046,113.07,121.72,mexico
15013,29033,11.43,11.13,mexico
30045,27004,11.04,11.78,mexico
30016,30191,86.92,80.43,mexico
9015,24049,8.68,8.17,mexico
30051,30131,11.23,10.3,mexico
9010,22012,8.26,8.26,mexico
5003,19039,9.95,9.49,mexico
14097,11027,11.77,12.19,mexico
7097,9016,7.14,6.7,mexico
24028,24051,99.96,90.38,mexico
9013,17004,11.95,11.53,mexico
27004,21019,13.09,13.06,mexico
13066,9005,12.89,13.32,mexico
9005,2004,90.03,82.52,mexico
10013,10036,8.81,9.03,mexico
31041,4002,10.32,9.41,mexico
26043,2004,66.92,65.84,mexico
20021,30044,8.67,9.1,mexico
32034,14097,11.53,12.6,mexico
14039,20413,11.88,12.88,mexico
32010,9017,11.06,11.91,mexico
22014,7027,12.41,11.48,mexico
14055,18006,10.11,10.14,mexico
1001,32008,64.44,61.36,mexico
26066,26014,13.83,14.61,mexico
21119,17018,10.2,9.87,mexico
17018,12001,99.76,107.69,mexico
30181,30028,85.39,81.57,mexico
20482,2002,116.13,127.02,mexico
12035,12034,124.83,132.11,mexico
30048,9012,12.25,11.28,mexico
11015,15037,12.76,13.77,mexico
15120,13051,8.68,8.05,mexico
32056,15057,9.02,8.62,mexico
24054,9010,10.91,11.42,mexico
20453,20453,7.04,6.81,mexico
13008,29006,10.34,10.16,mexico
29006,9005,8.32,7.76,mexico
5030,30087,12.99,13.5,mexico
11027,15058,8.58,8.35,mexico
15035,9012,107.5,108.62,mexico
7074,27010,103.51,109.24,mexico
25004,25006,120.57,131.13,mexico
20041,21156,9.82,9.05,mexico
15010,15121,8.43,8.25,mexico
16051,16076,10.67,10.94,mexico
13052,9005,116.15,104.79,mexico
15072,15073,7.8,7.49,mexico
19048,10007,12.77,12.38,mexico
11042,11041,11.53,12.63,mexico
13066,9014,9.38,9.66,mexico
32029,32010,11.8,12.64,mexico
15075,9012,7.78,7.38,mexico
15011,15002,90.41,91.36,mexico
9016,7019,9.35,9.7,mexico
19039,15110,7.75,8.51,mexico
12001,18020,11.45,10.7,mexico
12055,9013,9.37,8.94,mexico
28021,19019,9.82,9.17,mexico
32010,32042,120.33,122.27,mexico
14115,14115,1523.59,1602.31,mexico
20482,20414,9.23,9.07,mexico
9003,20006,11.09,11.7,mexico
20551,20550,10.69,10.97,mexico
15028,9012,8.85,9.28,mexico
20083,20403,11.06,11.5,mexico
