codmun,latitude,longitude,county,country
6,10.88495137,-84.66816094,Cantón Los Chiles,costarica
7,10.12387256,-84.38448978,Cantón Naranjo,costarica
8,9.897136029,-84.5761118,Cantón Orotina,costarica
9,10.05520747,-84.43510156,Cantón Palmares,costarica
10,10.11232786,-84.24073133,Cantón Poás,costarica
11,10.59229427,-84.43382667,Cantón San Carlos,costarica
12,9.96608388,-84.54217671,Cantón San Mateo,costarica
13,10.24128642,-84.60155671,Cantón San Ramón,costarica
14,10.88779449,-85.1480796,Cantón Upala,costarica
15,10.18489644,-84.30017786,Toro Amarillo,costarica
16,9.947524485,-83.80039988,Cantón Alvarado,costarica
17,9.825007092,-83.92461678,Cantón Cartago,costarica
18,9.751128209,-83.9234723,Cantón El Guarco,costarica
19,9.798241905,-83.70157393,Cantón Jiménez,costarica
20,9.92065929,-83.98087576,Cantón La Unión,costarica
21,10.0077467,-83.86287737,Cantón Oreamuno,costarica
22,9.724153205,-83.77155445,Cantón Paraíso,costarica
23,9.823767631,-83.54448446,Cantón Turrialba,costarica
24,10.25790886,-85.00229993,Cantón Abangares,costarica
25,10.54105394,-85.26457781,Cantón Bagaces,costarica
26,10.45398405,-85.10954059,Cantón Cañas,costarica
27,10.46988172,-85.60111943,Cantón Carrillo,costarica
28,9.984234386,-85.40802838,Cantón Hojancha,costarica
29,11.00628996,-85.58858326,Cantón La Cruz,costarica
30,10.71660337,-85.4931073,Cantón Liberia,costarica
31,9.925519823,-85.28471244,Cantón Nandayure,costarica
32,10.12043485,-85.46049464,Cantón Nicoya,costarica
33,10.2546542,-85.68882418,Cantón Santa Cruz,costarica
34,10.48257887,-84.92912231,Cantón Tilarán,costarica
35,10.08418546,-84.1153216,Cantón Barva,costarica
36,9.986365408,-84.17280569,Cantón Belén,costarica
37,10.01542614,-84.15128439,Cantón Flores,costarica
38,10.15528604,-84.07282643,Cantón Heredia,costarica
39,10.03292283,-84.04077699,Cantón San Isidro,costarica
40,10.00076908,-84.09267225,Cantón San Pablo,costarica
41,10.0585786,-84.07522724,Cantón San Rafael,costarica
42,10.09289263,-84.15084274,Cantón Santa Bárbara,costarica
43,9.994901625,-84.05706335,Cantón Santo Domingo,costarica
44,10.49990275,-83.99646961,Cantón Sarapiquí,costarica
45,10.21088462,-83.6436758,Cantón Guácimo,costarica
46,9.77209632,-83.15811896,Cantón Limón,costarica
47,10.01981754,-83.28922992,Cantón Matina,costarica
48,10.46791588,-83.68377632,Cantón Pococí,costarica
49,10.14128397,-83.48304549,Cantón Siquirres,costarica
50,9.480896664,-83.08364429,Cantón Talamanca,costarica
51,9.427319572,-84.05635011,Cantón Quepos,costarica
52,9.113725854,-83.24411411,Cantón Buenos Aires,costarica
53,8.545823878,-82.92493219,Cantón Corredores,costarica
54,8.909443656,-82.91398047,Cantón Coto Brus,costarica
55,9.989855074,-84.65559952,Cantón Esparza,costarica
56,9.713716715,-84.61282932,Cantón Garabito,costarica
57,8.55463057,-83.22254586,Cantón Golfito,costarica
58,10.12748325,-84.72770399,Cantón Montes de Oro,costarica
59,8.849085684,-83.49848943,Cantón Osa,costarica
60,9.564606253,-84.32866736,Cantón Parrita,costarica
61,9.887897675,-85.02258534,Cantón Puntarenas,costarica
62,9.744437073,-84.2308857,Cantón Acosta,costarica
63,9.893497501,-84.11549113,Cantón Alajuelita,costarica
64,9.746250077,-84.13824376,Cantón Aserrí,costarica
44847,11.98861514,-71.7930649,Uribia,colombia
44560,11.60607093,-72.57114748,Manaure,colombia
44430,11.38289953,-72.29454565,Maicao,colombia
44001,11.24785209,-72.95799653,Riohacha,colombia
44090,11.092516,-73.43967289,Dibulla,colombia
47001,11.10596656,-73.91321209,Santa Marta,colombia
44378,11.09933356,-72.71829033,Hato Nuevo,colombia
44078,10.95273471,-72.70140526,Barrancas,colombia
47189,10.88636586,-74.03951042,Ciénaga,colombia
8001,10.97988681,-74.83386757,Barranquilla,colombia
47745,10.86412033,-74.63810224,Sitionuevo,colombia
8573,10.99985249,-74.90966557,Puerto Colombia,colombia
44098,10.89934879,-72.95541492,Distracción,colombia
44279,10.78727893,-72.78967156,Fonseca,colombia
44650,10.77855449,-73.06209376,San Juan del Cesar,colombia
47570,10.83093908,-74.37911338,Puebloviejo,colombia
8832,10.89709604,-74.9813357,Tubará,colombia
8296,10.89559519,-74.87961632,Galapa,colombia
8758,10.89707762,-74.78441029,Soledad,colombia
8433,10.83646283,-74.80741452,Malambo,colombia
8372,10.81575274,-75.07278324,Juan de Acosta,colombia
20001,10.43287346,-73.43203874,Valledupar,colombia
47053,10.61967836,-73.91000173,Municipio de La Paz,colombia
8078,10.7823075,-74.92039082,Baranoa,colombia
8634,10.78723912,-74.7699673,Polonuevo,colombia
8558,10.75828588,-74.85299701,Polonuevo,colombia
8549,10.73452437,-75.15292592,Piojó,colombia
8849,10.73749771,-74.99240439,Usiacurí,colombia
13673,10.68649299,-75.27853227,Santa Catalina,colombia
8685,10.72907981,-74.79750329,Santo Tomás,colombia
8520,10.68562791,-74.77449563,Ponedera,colombia
47268,10.66867225,-74.36269409,null,colombia
47605,10.63096045,-74.60118267,Remolino,colombia
8638,10.61359611,-74.95374176,Sabanalarga,colombia
8560,10.58007234,-74.80158229,Ponedera,colombia
8421,10.62173819,-75.1673754,Luruaco,colombia
13001,10.41922973,-75.46298038,Cartagena de Indias,colombia
20570,10.26777515,-73.67336046,Pueblo Bello,colombia
47551,10.4052302,-74.40854809,null,colombia
44874,10.56817422,-72.97045053,Villanueva,colombia
44110,10.57673558,-72.82914291,El Molino,colombia
47288,10.44963244,-73.89442258,Fundación,colombia
13222,10.53500955,-75.30369612,Clemencia,colombia
8606,10.49504789,-75.13488709,Repelón,colombia
47675,10.49637338,-74.72612827,Salamina,colombia
8141,10.47135856,-74.88293662,Candelaria,colombia
44855,10.47714139,-72.98073149,Urumita,colombia
8436,10.44197985,-74.99259918,Manatí,colombia
13683,10.43557922,-75.34964901,Santa Rosa,colombia
13873,10.41315134,-75.25806945,Villanueva,colombia
47258,10.3361011,-74.6796938,El Piñón,colombia
8137,10.37713928,-74.89688925,Campo de la Cruz,colombia
20621,10.12115459,-73.24534664,San Diego,colombia
13647,10.33702128,-75.20191148,San Estanislao,colombia
20443,10.36829548,-72.97859594,Municipio de La Paz,colombia
13760,10.30797599,-75.11584434,Calamar,colombia
13620,10.35472215,-75.08999768,San Cristóbal,colombia
13836,10.32223552,-75.3724526,Turbaco,colombia
20238,10.18265211,-73.92981879,El Copey,colombia
8675,10.33590339,-74.9740762,Santa Lucía,colombia
47161,10.29094007,-74.82303782,Concordia,colombia
13140,10.21551483,-74.99905326,Arroyohondo,colombia
20750,10.23398375,-73.25050352,San Diego,colombia
8770,10.2949302,-74.91655935,Suan,colombia
13052,10.13242578,-75.36549851,Arjona,colombia
13433,10.15427575,-75.18211732,Mahates,colombia
13838,10.20384795,-75.43524403,Turbana,colombia
47541,10.15192902,-74.83177294,Pedraza,colombia
47170,10.08507415,-74.54591655,Chibolo,colombia
20013,9.928130571,-73.26581582,Municipio de La Paz,colombia
13248,10.02412482,-74.92426191,El Guamo,colombia
70713,9.802492747,-75.5010719,San Onofre,colombia
13657,9.946991073,-75.07083905,San Juan Nepomuceno,colombia
13442,9.960655129,-75.34352138,María la Baja,colombia
20060,9.926426978,-73.88510792,Bosconia,colombia
47798,9.911618513,-74.73108065,Tenerife,colombia
47555,9.761768383,-74.59930723,Plato,colombia
47058,9.822913176,-74.09400724,Ariguaní (El Difìcil),colombia
20045,9.72973827,-73.24173724,Becerril,colombia
13654,9.816714744,-75.11377527,San Jacinto,colombia
13244,9.693351433,-75.15766862,El Carmen de Bolívar,colombia
20250,9.655964131,-73.71163608,El Paso,colombia
13894,9.738510729,-74.89850319,Zambrano,colombia
47707,9.527343994,-74.31686851,Santa Ana,colombia
47545,9.466599888,-74.2215366,Pijiño del Carmen,colombia
70508,9.553394818,-75.18169081,Ovejas,colombia
20400,9.536299598,-73.33317767,Municipio de La Paz,colombia
70230,9.57266828,-75.31916919,Chalán,colombia
13212,9.535090149,-74.88984831,Córdoba,colombia
70823,9.486501528,-75.43873441,Toluviejo,colombia
70204,9.508977845,-75.35892215,Colosó,colombia
20178,9.407330711,-73.54068534,Municipio de La Paz,colombia
20032,9.487061325,-73.97538313,Astrea,colombia
70717,9.406394734,-75.02389392,Los Palmitos,colombia
20175,9.216481618,-73.76691498,Chimichagua,colombia
70418,9.422117052,-75.20312712,Los Palmitos,colombia
70473,9.381811599,-75.31732874,Morroa,colombia
47692,9.329623117,-74.21178716,San Sebastián de Buenavista,colombia
47703,9.305610259,-74.35948342,San Sebastián de Buenavista,colombia
13430,9.142636593,-74.73556316,Magangué,colombia
70110,9.313675754,-74.95245786,Buenavista,colombia
23672,9.348483979,-75.7645835,San Antero,colombia
23675,9.323020948,-75.95187558,San Bernardo del Viento,colombia
70001,9.307465207,-75.42557797,Sincelejo,colombia
13780,9.317324233,-74.65244471,Cicuco,colombia
70742,9.243042031,-75.06391251,Sincé,colombia
70523,9.325109964,-75.57166901,Palmito,colombia
70702,9.28207914,-75.19069371,San Juan de Betulia,colombia
20228,9.211799463,-73.49239837,null,colombia
47318,9.219545111,-74.15531459,Guamal,colombia
70215,9.201034454,-75.24907397,Corozal,colombia
47245,9.103432555,-73.99702968,El Banco,colombia
23500,9.201746275,-76.10950411,Moñitos,colombia
23417,9.153860767,-75.90274725,Lorica,colombia
23586,9.246756069,-75.70843124,Purísima,colombia
23464,9.231939772,-75.63226477,San Andrés de Sotavento,colombia
13468,9.122369844,-74.58338366,Mompós,colombia
13188,9.229469502,-74.68752585,Cicuco,colombia
54245,8.84485994,-73.34979095,El Carmen,colombia
23670,9.13598952,-75.51285814,San Andrés de Sotavento,colombia
54206,8.790962468,-73.24038822,Convención,colombia
13650,9.074236042,-74.40834036,Mompós,colombia
70670,9.153512271,-75.35358946,Sampués,colombia
23168,9.092588028,-75.63470528,Chimá,colombia
13440,9.060440807,-74.27791055,Margarita,colombia
70235,9.130409171,-74.97428638,Galeras,colombia
23300,9.052697431,-75.77414073,Cotorra,colombia
23182,9.005362569,-75.35787394,Chinú,colombia
54800,8.744895319,-73.16604757,null,colombia
23574,8.992743289,-76.17544132,Puerto Escondido,colombia
54810,8.673817898,-72.82953184,Tibú,colombia
70678,8.832748239,-74.96889283,San Benito Abad,colombia
23686,8.972322712,-75.90740535,San Pelayo,colombia
20787,8.861436501,-73.77760777,Tamalameque,colombia
13549,8.820910336,-74.37765861,Pinillos,colombia
20517,8.922691,-73.58947978,Pailitas,colombia
70771,8.8101266,-74.75174776,Sucre,colombia
23189,8.827432576,-75.60216901,Ciénaga de Oro,colombia
13300,8.963271718,-74.12108927,Hatillo de Loba,colombia
23660,8.782465932,-75.42943422,Sahagún,colombia
13268,8.814253005,-73.94492435,San Martín de Loba,colombia
13667,8.802559695,-74.04163493,San Martín de Loba,colombia
23419,8.87477382,-76.29742167,Los Córdobas,colombia
23162,8.879293586,-75.81843686,Cereté,colombia
13074,8.815690951,-74.15940772,Altos del Rosario,colombia
23001,8.581525186,-75.95443489,Montería,colombia
70124,8.771499771,-75.10590249,Caimito,colombia
5051,8.643135873,-76.42171641,Arboletes,colombia
20550,8.767859383,-73.60741602,Pelaya,colombia
70400,8.793481185,-75.29243527,Sahagún,colombia
23678,8.694004557,-75.68829898,San Carlos,colombia
23090,8.745943767,-76.2553969,Canalete,colombia
54250,8.651636455,-73.04963786,El Tarra,colombia
13030,8.736080137,-74.22661484,Altos del Rosario,colombia
13580,8.700718354,-73.86036383,Regidor,colombia
5659,8.680256615,-76.50794917,San Juan de Urabá,colombia
13006,8.582678136,-74.50305089,Achí,colombia
20383,8.594542607,-73.64682364,La Gloria,colombia
70429,8.539326785,-74.71872173,Majagual,colombia
70708,8.573491909,-75.16438945,San Marcos,colombia
5490,8.53175967,-76.67855379,Necoclí,colombia
13600,8.422729071,-74.07273117,Arenal,colombia
27006,8.403790847,-77.29872729,Acandí,colombia
13810,8.47520781,-74.30282721,Tiquisio,colombia
5665,8.420117151,-76.31410312,San Pedro de Urabá,colombia
23570,8.46076972,-75.39453456,pueblo nuevo,colombia
54670,8.438970521,-73.16250958,San Calixto,colombia
23555,8.310526313,-75.61303017,Planeta Rica,colombia
70265,8.365287661,-74.68385652,Guaranda,colombia
20011,8.241149876,-73.62094635,Aguachica,colombia
23068,8.238617224,-75.04266934,Ayapel,colombia
54344,8.341077093,-73.09285578,Hacarí,colombia
20295,8.309458924,-73.72080122,Gamarra,colombia
13473,8.247158255,-73.93726416,Morales,colombia
13458,7.992834307,-74.45475069,Montecristo,colombia
20310,8.364541731,-73.39686446,González,colombia
54720,8.231421119,-72.81691512,Sardinata,colombia
5837,8.001420835,-76.73423925,Turbo,colombia
23855,8.225524729,-76.21994711,Valencia,colombia
54001,8.070583645,-72.51830614,Bucarasica,colombia
54498,8.213623455,-73.34571454,Ocaña,colombia
13655,8.163253595,-74.66133876,Montecristo,colombia
54553,8.302358422,-72.45894568,Bucarasica,colombia
27800,8.103130007,-77.10952324,Unguía,colombia
23079,8.174180189,-75.44142269,Buenavista,colombia
23807,7.802942614,-76.17376998,Tierralta,colombia
54398,8.237246697,-73.20447702,Ocaña,colombia
20614,8.156020698,-73.50330693,Río de Oro,colombia
13042,8.194243549,-74.131686,Santa Rosa del Sur,colombia
54261,8.062618863,-72.65637703,El Zulia,colombia
54003,7.997229265,-73.18161307,Abrego,colombia
5495,7.995238776,-74.85439091,Nechí,colombia
54109,8.057188088,-72.94376227,Abrego,colombia
23466,7.876192011,-75.72319276,Puerto Libertador,colombia
5250,7.741628295,-74.67551645,El Bagre,colombia
13744,7.813510121,-73.97578619,Simití,colombia
23350,8.027782261,-75.29762275,La Apartada,colombia
68575,7.533806814,-73.80161786,null,colombia
13688,7.69480312,-74.2724537,Santa Rosa del Sur,colombia
20770,7.910908047,-73.60733221,San Martín,colombia
54871,7.912740613,-73.00324975,Bucarasica,colombia
5045,7.901258997,-76.5697845,Apartadó,colombia
5154,7.839995874,-75.01008512,Caucasia,colombia
20710,7.833789353,-73.4640764,San Alberto,colombia
54418,7.939106069,-72.86410574,Bucarasica,colombia
54313,7.875657868,-72.81853181,Bucarasica,colombia
5120,7.663863315,-75.23064062,Cáceres,colombia
23580,7.67900971,-75.77974424,Puerto Libertador,colombia
54680,7.866483814,-72.73406049,Santiago,colombia
54673,7.826044083,-72.63439316,Duranía,colombia
27615,7.371364146,-77.34295226,Riosucio,colombia
5147,7.798131839,-76.65935212,Apartadó,colombia
54660,7.752206643,-72.89128843,Bucarasica,colombia
54874,7.752617398,-72.52006796,Los Patios,colombia
54128,7.654353169,-73.19301681,Bucarasica,colombia
54239,7.716329595,-72.69681078,Duranía,colombia
54405,7.702576894,-72.56571926,Los Patios,colombia
54385,7.683203128,-73.40373573,Ocaña,colombia
5172,7.641378264,-76.63557168,Chigorodó,colombia
5790,7.490220389,-75.50152562,Tarazá,colombia
54099,7.599345249,-72.68492037,Bochalema,colombia
68615,7.44454724,-73.37285297,Ocaña,colombia
54051,7.587675456,-72.89326328,Arboledas,colombia
5895,7.480091807,-74.87224324,Zaragoza,colombia
68655,7.41559922,-73.59343253,null,colombia
54172,7.552619355,-72.60065279,Chinácota,colombia
54599,7.564067861,-72.53608416,Chinácota,colombia
68780,7.514131392,-73.05555947,El Playón,colombia
54223,7.46792518,-72.82061958,Cucutilla,colombia
68255,7.514164329,-73.19213341,Ocaña,colombia
54520,7.455319485,-72.65617221,Pamplonita,colombia
54347,7.463885265,-72.51572707,Chinácota,colombia
13670,7.309904079,-74.2412628,Cantagallo,colombia
68132,7.404622401,-72.99391195,null,colombia
27372,7.125298515,-77.69947408,Juradó,colombia
5736,7.2448901,-74.65543789,Remedios,colombia
68867,7.332562361,-72.92940586,Vetas,colombia
54820,7.205105206,-72.33554145,Bucarasica,colombia
68444,7.333852857,-73.07849703,Matanza,colombia
13160,7.226374981,-74.12626172,Cantagallo,colombia
54518,7.346566736,-72.69604101,Pamplona,colombia
5040,7.174648621,-75.1184276,Anorí,colombia
5854,7.271074675,-75.39230408,Valdivia,colombia
5361,7.253914183,-75.86713824,Ituango,colombia
68406,7.194295922,-73.31220981,Lebrija,colombia
54377,7.242748495,-72.54938763,Labateca,colombia
54480,7.295269137,-72.79531506,Mutiscua,colombia
68169,7.242057138,-73.00368039,Charta,colombia
54125,7.247627685,-72.67483802,Cácota,colombia
54743,7.144545618,-72.81554093,Silos,colombia
5031,6.976211151,-74.98863971,Amalfi,colombia
5893,6.904554178,-74.17343289,Yondó,colombia
68307,7.06580333,-73.31382857,Girón,colombia
5604,6.970773478,-74.56919191,Remedios,colombia
68820,7.154447074,-72.96211727,Tona,colombia
5887,6.98558436,-75.46441639,Yarumal,colombia
54174,7.029185488,-72.54725199,Chitagá,colombia
68001,7.134329908,-73.12932801,Bucaramanga,colombia
68081,7.041356366,-73.77969074,Barrancabermeja,colombia
5107,7.107642034,-75.57019629,Briceño,colombia
5543,7.042913956,-75.88198003,Peque,colombia
5234,6.993038391,-76.32141979,Dabeiba,colombia
5134,7.031455062,-75.31183875,Campamento,colombia
68689,6.865331245,-73.51900503,San Vicente de Chucurí,colombia
68276,7.060341709,-73.08237156,Floridablanca,colombia
68092,6.99340654,-73.38812795,Betulia,colombia
68547,6.952532008,-73.02033292,Piedecuesta,colombia
5819,7.002813833,-75.71832328,Toledo,colombia
81001,6.792816703,-70.54245427,null,colombia
68705,6.935359904,-72.92811135,Santa Bárbara,colombia
5628,6.8926029,-75.80058371,Sabanalarga,colombia
81736,6.879726077,-71.8782149,null,colombia
81065,6.761481905,-71.29315419,null,colombia
68318,6.913119576,-72.84445068,Santa Bárbara,colombia
5842,6.957297688,-76.10761407,Dabeiba,colombia
15223,6.85350412,-72.20823946,null,colombia
5475,6.820428444,-76.70516539,Murindó,colombia
5647,6.931824526,-75.65650588,San Andrés,colombia
5138,6.834793247,-76.02740581,Cañasgordas,colombia
68162,6.887860654,-72.6675601,Cerrito,colombia
68895,6.815621523,-73.29242249,Zapatoca,colombia
5113,6.809181883,-75.9136444,Buriticá,colombia
5858,6.813834944,-74.7835643,Vegachí,colombia
5038,6.855470709,-75.35763639,Angostura,colombia
5315,6.852992515,-75.23479188,Guadalupe,colombia
68745,6.645786635,-73.71547001,El Carmen,colombia
68669,6.780927925,-72.83060429,San Andrés,colombia
5284,6.706515987,-76.31597217,Frontino,colombia
5658,6.819233572,-75.69419393,San José de la Montaña,colombia
5310,6.695661615,-75.20211949,Gómez Plata,colombia
68207,6.767367185,-72.6308832,Concepción,colombia
68418,6.794511816,-73.12144252,Los Santos,colombia
27099,6.478508115,-77.09378823,Bojayá (Bellavista),colombia
68235,6.667541559,-73.61198115,El Carmen,colombia
5686,6.6670647,-75.45664647,Santa Rosa de Osos,colombia
68573,6.673706298,-73.97881211,Puerto Parra,colombia
81300,6.634109966,-71.88914232,Fortul,colombia
5873,6.440146774,-76.68496355,Vigía del Fuerte,colombia
15180,6.651728044,-72.43882865,Chiscas,colombia
5150,6.745242884,-75.3179243,Carolina,colombia
5890,6.631141308,-74.93532251,Yolombó,colombia
68051,6.70166681,-73.02531247,Aratoca,colombia
27075,6.301901744,-77.35840125,Bahía Solano (Mutis),colombia
68160,6.730919111,-72.94563088,Cepitá,colombia
5411,6.719354959,-75.7951447,Liborina,colombia
5086,6.62127975,-75.65349836,Belmira,colombia
5885,6.69974904,-74.78677527,Yalí,colombia
68296,6.659833389,-73.33886754,Galán,colombia
68432,6.70464853,-72.76756115,Málaga,colombia
68190,6.425473376,-74.17105786,Cimitarra,colombia
