Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23
mexico,13022,0.58,0.66,0.72,1.58,1.58,28.63,30.68,0.0035,0.030166667,0.098666667,0.034833333,0.003666667,0.029666667,0.098333333,0.034833333
mexico,13025,0.45,0.55,0.61,0.33,0.32,14.23,13.5,0.006833333,0.021833333,0.080333333,0.058,0.006833333,0.020833333,0.0805,0.058166667
mexico,29001,0.71,0.61,0.55,1.04,1,16.16,15.43,0.022666667,0.027,0.041333333,0.075666667,0.022666667,0.026833333,0.041333333,0.0755
mexico,29002,0.74,0.72,0.79,2.68,2.7,22.53,23.38,0.015166667,0.029666667,0.058666667,0.063166667,0.014833333,0.0295,0.059,0.063166667
mexico,29004,0.48,0.42,0.37,0.72,0.76,7.6,7.83,0.0205,0.040333333,0.020333333,0.085333333,0.020666667,0.039833333,0.020666667,0.0855
mexico,29005,0.74,0.71,0.78,3.61,3.61,22.66,24.3,0.025333333,0.0265,0.054833333,0.060333333,0.025,0.026333333,0.0545,0.060833333
mexico,29006,0.56,0.55,0.6,2.7,2.63,19.19,18.03,0.007666667,0.042,0.089,0.028333333,0.0075,0.0415,0.089333333,0.0285
mexico,29007,0.38,0.42,0.47,0.22,0.21,10.91,11.76,0.012666667,0.036,0.071,0.047333333,0.012166667,0.036,0.0705,0.047666667
mexico,29008,0.46,0.54,0.59,1.01,1.05,14.99,15.68,0.0105,0.025666667,0.0865,0.044166667,0.010166667,0.026,0.086,0.044166667
mexico,29010,0.67,0.66,0.73,3.05,3.05,24.13,23.42,0.016,0.032166667,0.047,0.071666667,0.016,0.032,0.0465,0.072
mexico,29011,0.58,0.59,0.65,1.18,1.22,20.74,20.84,0.0265,0.019166667,0.0935,0.027333333,0.027,0.019166667,0.094,0.026833333
mexico,29013,0.56,0.69,0.76,3.42,3.42,24.48,23.68,0.018333333,0.028,0.048166667,0.072,0.0185,0.028166667,0.048333333,0.071833333
mexico,29014,0.36,0.5,0.55,0.79,0.78,11.03,10.46,0.010666667,0.036166667,0.046,0.0735,0.0105,0.036166667,0.046333333,0.073666667
mexico,29015,0.62,0.61,0.67,1.92,1.99,27.13,28.46,0.012833333,0.036166667,0.047833333,0.070166667,0.012833333,0.035833333,0.048166667,0.07
mexico,29016,0.58,0.5,0.45,1.28,1.27,6.78,6.42,0.034333333,0.024666667,0.036666667,0.070666667,0.0345,0.025333333,0.036333333,0.0705
mexico,29017,0.54,0.49,0.54,0.81,0.82,9.86,10.49,0.017166667,0.031166667,0.0615,0.056833333,0.017,0.031666667,0.061166667,0.057
mexico,29018,0.61,0.55,0.49,1.63,1.61,12.35,13.14,0.0065,0.042833333,0.0575,0.0595,0.005833333,0.043333333,0.057833333,0.0595
mexico,29019,0.66,0.53,0.48,1.56,1.61,16.65,17.15,0.025166667,0.049666667,0.040166667,0.051333333,0.024333333,0.05,0.04,0.052
mexico,29020,0.51,0.42,0.46,1.21,1.19,14.06,12.84,0.02,0.030333333,0.0525,0.063833333,0.019666667,0.030166667,0.052666667,0.064166667
mexico,29021,0.55,0.41,0.45,2.08,2.06,12.03,12.05,0.012833333,0.032833333,0.051,0.070333333,0.012666667,0.032833333,0.050833333,0.070333333
mexico,29023,0.58,0.66,0.72,2.28,2.31,27.5,25.92,0.000833333,0.001166667,0.001,0.164,0.000666667,0.001166667,0.000666667,0.164166667
mexico,29024,0.69,0.65,0.58,2.26,2.25,22.95,24.33,0.023666667,0.049666667,0.059,0.0345,0.023833333,0.0495,0.058833333,0.0345
mexico,29025,0.47,0.5,0.55,0.68,0.66,7.66,8.05,0.0045,0.047,0.056166667,0.059166667,0.0045,0.047333333,0.0565,0.058666667
mexico,29026,0.63,0.63,0.69,1.44,1.38,26.02,24.23,0.082666667,0.000666667,0.055,0.0285,0.082166667,0.001333333,0.055,0.028
mexico,29027,0.56,0.47,0.52,1.4,1.4,15.78,17.26,0.012333333,0.039166667,0.051,0.064166667,0.0125,0.038666667,0.0505,0.0645
mexico,29028,0.59,0.51,0.56,2.11,2.11,7.62,8.3,0.016166667,0.032166667,0.046333333,0.072333333,0.016333333,0.032166667,0.046333333,0.071666667
mexico,29029,0.65,0.64,0.71,1.96,2,23.6,24.07,0.000666667,0.012166667,0.001166667,0.1525,0.001166667,0.012,0.001,0.152666667
mexico,29031,0.59,0.61,0.68,2.28,2.23,19.4,19.29,0.001,0.001,0.163333333,0.001333333,0.001166667,0.001,0.163333333,0.001
mexico,29032,0.61,0.51,0.56,1.12,1.15,14.53,15.16,0.001333333,0.0825,0.001,0.082,0.001166667,0.0825,0.000833333,0.082
mexico,29033,0.83,0.85,0.94,4.16,4.17,27.33,27.23,0.020333333,0.03,0.042666667,0.0735,0.020333333,0.03,0.042666667,0.073333333
mexico,29034,0.44,0.52,0.47,1.99,1.93,8.49,9.21,0.008166667,0.041833333,0.045333333,0.071,0.008,0.041833333,0.045166667,0.0715
mexico,29035,0.53,0.45,0.49,0.33,0.32,11.86,12.84,0.001,0.030833333,0.089666667,0.045,0.001166667,0.0305,0.089833333,0.045166667
mexico,29036,0.8,0.75,0.83,2.38,2.39,22.19,23.33,0.0165,0.035833333,0.051,0.064166667,0.016166667,0.035333333,0.050833333,0.064333333
mexico,29038,0.65,0.64,0.58,2.25,2.23,26.21,25.15,0.014833333,0.030166667,0.055666667,0.066166667,0.015333333,0.030333333,0.054833333,0.066166667
mexico,29039,0.48,0.5,0.55,2.13,2.1,2.76,2.97,0.057333333,0.014333333,0.064,0.030833333,0.0575,0.014333333,0.063666667,0.031
mexico,29040,0.53,0.55,0.6,1.65,1.64,15.99,15.55,0.018166667,0.034666667,0.047,0.066666667,0.018666667,0.035166667,0.0465,0.0665
mexico,29041,0.63,0.56,0.51,1.67,1.67,7.93,8.45,0.041166667,0.0415,0.041166667,0.043,0.0415,0.0415,0.040333333,0.043166667
mexico,29042,0.66,0.62,0.56,0.97,1.01,21.44,22.65,0.017333333,0.034833333,0.058333333,0.056166667,0.017666667,0.034666667,0.058333333,0.056333333
mexico,29043,0.7,0.75,0.82,2.69,2.69,26.63,26.85,0.013666667,0.032666667,0.046166667,0.074666667,0.0135,0.032,0.046333333,0.0745
mexico,29044,0.57,0.55,0.49,2.11,2.05,16.66,16.13,0.0275,0.027,0.039833333,0.072166667,0.0275,0.026,0.04,0.073
mexico,29045,0.39,0.43,0.47,0,0,13.5,14.16,0.0175,0.027833333,0.047166667,0.074333333,0.017833333,0.0275,0.046833333,0.074333333
mexico,29046,0.47,0.52,0.57,0,0,12.65,13.66,0.012166667,0.051,0.072333333,0.031333333,0.011666667,0.051,0.0725,0.0315
mexico,29048,0.59,0.42,0.38,2.21,2.21,12.16,12.18,0.004333333,0.064333333,0.062333333,0.035333333,0.005166667,0.0645,0.062333333,0.035166667
mexico,29049,0.69,0.58,0.52,0.57,0.57,3.37,3.68,0.001333333,0.082,0.000833333,0.082833333,0.001,0.082333333,0.001,0.082333333
mexico,29050,0.58,0.47,0.52,1.49,1.5,11.17,10.99,0.031333333,0.022,0.046333333,0.067166667,0.031666667,0.0215,0.0465,0.067166667
mexico,29051,0.65,0.51,0.57,0.61,0.62,16.11,16.5,0.055166667,0.055666667,0.0005,0.055333333,0.054833333,0.055666667,0.000666667,0.055333333
mexico,29053,0.68,0.5,0.55,0.91,0.86,12.29,13.5,0.013333333,0.032666667,0.050833333,0.07,0.012833333,0.032833333,0.050833333,0.070166667
mexico,29055,0.57,0.31,0.34,0.38,0.38,5.47,5.6,0.021166667,0.026833333,0.043,0.0755,0.021166667,0.027,0.042833333,0.075666667
mexico,29057,0.7,0.5,0.55,0.56,0.58,10.56,11.18,0.0125,0.055333333,0.050666667,0.048166667,0.013166667,0.055166667,0.0505,0.047833333
mexico,29058,0.61,0.43,0.48,0.51,0.47,10.54,10.41,0.019,0.034833333,0.0475,0.065666667,0.019333333,0.034333333,0.0475,0.065333333
mexico,29059,0.49,0.38,0.42,0.74,0.71,7.68,8,0.028833333,0.025333333,0.062833333,0.049333333,0.028666667,0.025333333,0.063166667,0.0495
mexico,21001,0.41,0.54,0.49,1.46,1.49,21.14,19.11,0.003666667,0.018833333,0.056833333,0.087,0.004166667,0.019,0.0565,0.086833333
mexico,21003,0.51,0.56,0.5,1.02,1.07,20.02,20.51,0.005333333,0.028666667,0.063333333,0.069166667,0.006,0.028333333,0.063,0.069333333
mexico,21004,0.42,0.56,0.62,1.79,1.84,12.47,11.3,0.015666667,0.037,0.044833333,0.069,0.016,0.036333333,0.045333333,0.068833333
mexico,21010,0.3,0.46,0.41,0.72,0.7,11.4,12.26,0.0095,0.0385,0.052666667,0.065833333,0.009833333,0.038666667,0.052666667,0.0655
mexico,21013,0.41,0.28,0.25,1.02,1.06,15.21,15.15,0.048166667,0.011166667,0.041,0.066333333,0.047833333,0.011333333,0.041,0.067
mexico,21014,0.17,0.51,0.56,0.78,0.74,9.61,9.39,0.022666667,0.032666667,0.054,0.057333333,0.022833333,0.0325,0.054166667,0.057166667
mexico,21015,0.55,0.61,0.55,2.92,2.96,20.66,19.46,0.0055,0.044666667,0.079833333,0.036666667,0.005,0.044833333,0.080333333,0.036
mexico,21016,0.33,0.46,0.51,1.21,1.21,8.47,9,0.0265,0.026666667,0.0265,0.087,0.026833333,0.026833333,0.026833333,0.0865
mexico,21017,0.36,0.4,0.44,1.24,1.22,9.83,9.98,0.017833333,0.031666667,0.047166667,0.069833333,0.017666667,0.032333333,0.047,0.069833333
mexico,21019,0.59,0.68,0.61,3.43,3.43,31.01,30.6,0.002333333,0.054166667,0.0515,0.058833333,0.002833333,0.053833333,0.051166667,0.058833333
mexico,21020,0.47,0.43,0.47,0.76,0.75,15.8,15.05,0.014833333,0.036333333,0.0705,0.045,0.014833333,0.036,0.070333333,0.045166667
mexico,21025,0.46,0.43,0.47,0.55,0.55,7.15,7.54,0.0025,0.037333333,0.071333333,0.0555,0.0035,0.037166667,0.071166667,0.055166667
mexico,21034,0.5,0.63,0.57,3.02,3.01,32.48,35.53,0.0165,0.035333333,0.044333333,0.0705,0.0165,0.035,0.044333333,0.0705
mexico,21035,0.51,0.42,0.46,1.15,1.16,5.14,4.99,0.013833333,0.0465,0.053333333,0.053166667,0.014,0.046166667,0.053833333,0.052666667
mexico,21038,0.43,0.36,0.39,1.25,1.22,9.25,9.1,0.009666667,0.0595,0.039833333,0.057333333,0.0105,0.059833333,0.038833333,0.0575
mexico,21041,0.67,0.78,0.7,3.44,3.45,30.07,29.45,0.009333333,0.129333333,0.026833333,0.001166667,0.0095,0.129166667,0.026666667,0.001
mexico,21043,0.37,0.65,0.71,1.93,1.95,29.02,26.7,0.0045,0.043666667,0.0885,0.03,0.004333333,0.044,0.088166667,0.030333333
mexico,21044,0.35,0.53,0.47,0.71,0.71,8.13,8.65,0.163666667,0.001,0.0015,0.0005,0.164,0.000666667,0.000833333,0.001333333
mexico,21045,0.42,0.53,0.58,0.98,0.96,9.99,10.7,0.010166667,0.029166667,0.049333333,0.0775,0.010166667,0.029166667,0.049333333,0.077833333
mexico,21046,0.41,0.42,0.38,0.62,0.63,8.59,9.3,0.005166667,0.005333333,0.076,0.080333333,0.005333333,0.005166667,0.076,0.08
mexico,21047,0.49,0.46,0.51,0.57,0.6,9.63,9.75,0.010166667,0.038666667,0.0525,0.065666667,0.01,0.038166667,0.0525,0.066
mexico,21048,0.47,0.4,0.36,0.51,0.48,11.83,11.56,0.014333333,0.0365,0.070666667,0.045166667,0.0145,0.036833333,0.0705,0.044666667
mexico,21051,0.5,0.58,0.64,0.65,0.68,22.56,22.85,0.004166667,0.0215,0.052,0.088833333,0.0045,0.0215,0.051666667,0.089166667
mexico,21053,0.42,0.6,0.66,2.52,2.52,14.63,15.3,0.009166667,0.043,0.051,0.063666667,0.0095,0.042833333,0.051,0.063333333
mexico,21054,0.32,0.53,0.48,1.27,1.28,7.41,8.1,0.017166667,0.021,0.051,0.077166667,0.0175,0.021833333,0.050833333,0.076666667
mexico,21059,0.45,0.5,0.45,0.28,0.29,9.34,10.01,0.025833333,0.023666667,0.049666667,0.0675,0.0255,0.0235,0.050166667,0.0675
mexico,21060,0.19,0.43,0.39,0,0,6.25,6.78,0.01,0.035,0.061833333,0.0595,0.010833333,0.035,0.0615,0.059666667
mexico,21062,0.43,0.49,0.54,0.51,0.51,14.44,14.53,0.015166667,0.035833333,0.047,0.068833333,0.015,0.035666667,0.047,0.068833333
mexico,21063,0.41,0.52,0.57,2.43,2.41,22.33,24.47,0.014833333,0.039666667,0.049166667,0.063166667,0.014666667,0.039666667,0.049166667,0.063
mexico,21066,0.26,0.34,0.37,0,0,6.99,7.46,0.001,0.109666667,0.033333333,0.0225,0.001166667,0.1095,0.033333333,0.022333333
mexico,21067,0.37,0.55,0.6,0.77,0.77,14.28,14.25,0.000833333,0.115166667,0.017,0.0335,0.001,0.1145,0.017166667,0.033833333
mexico,21069,0.35,0.56,0.61,1.24,1.27,18.31,19.28,0.000833333,0.045833333,0.037333333,0.0825,0.001333333,0.046166667,0.0375,0.082
mexico,21071,0.54,0.61,0.68,3.3,3.35,23.87,24.64,0.014166667,0.0395,0.052166667,0.0605,0.0145,0.039833333,0.052333333,0.060166667
mexico,21072,0.29,0.57,0.52,0,0,11.12,12.2,0.012666667,0.031166667,0.066666667,0.056166667,0.0125,0.031166667,0.066833333,0.056166667
mexico,21074,0.57,0.65,0.72,3.05,3.04,22.71,23.46,0.039333333,0.0005,0.063333333,0.063666667,0.038166667,0.001,0.063666667,0.064
mexico,21076,0.31,0.51,0.56,0.47,0.46,9.07,9.13,0.0125,0.025833333,0.043666667,0.084833333,0.012166667,0.026,0.0435,0.085
mexico,21079,0.49,0.49,0.54,0,0,10.82,10.71,0.015833333,0.031,0.045833333,0.0735,0.016,0.030833333,0.046,0.073833333
mexico,21082,0.58,0.55,0.6,1.08,1.08,14.88,13.89,0.008833333,0.049,0.0465,0.062333333,0.008333333,0.049166667,0.046666667,0.062166667
mexico,21085,0.53,0.58,0.64,1.74,1.76,19.64,20.36,0.001333333,0.065833333,0.033166667,0.066166667,0.000666667,0.066,0.034166667,0.065666667
mexico,21090,0.54,0.6,0.66,1.74,1.7,30.33,31.95,0.022833333,0.033,0.046666667,0.064,0.023,0.032833333,0.046666667,0.064333333
mexico,21091,0.56,0.62,0.69,1.66,1.7,16.77,17.73,0.0055,0.0775,0.061833333,0.021833333,0.0055,0.0775,0.062166667,0.021333333
mexico,21094,0.42,0.42,0.46,1.28,1.34,9.3,10.12,0.011333333,0.036,0.045333333,0.074166667,0.0115,0.035666667,0.045666667,0.074333333
mexico,21099,0.23,0.41,0.45,0.58,0.59,14.44,14.59,0.015833333,0.075,0.06,0.0155,0.015666667,0.075166667,0.060333333,0.015333333
mexico,21102,0.37,0.46,0.42,1.11,1.09,9.67,9.05,0.021333333,0.048,0.060333333,0.037166667,0.021166667,0.048333333,0.059833333,0.037333333
mexico,21104,0.38,0.5,0.55,0.8,0.76,17.05,16.57,0.082333333,0.001166667,0.001,0.082166667,0.082333333,0.001333333,0.000833333,0.082333333
mexico,21106,0.35,0.65,0.72,1.93,1.93,21.47,23.53,0.010333333,0.038666667,0.056,0.0615,0.011166667,0.0385,0.056,0.061333333
mexico,21108,0.41,0.47,0.52,1.73,1.72,10.22,10.78,0.004666667,0.029,0.064166667,0.068833333,0.004833333,0.029166667,0.064333333,0.0685
mexico,21109,0.33,0.53,0.58,0.6,0.64,15.87,17.22,0.0245,0.027,0.043,0.072666667,0.024166667,0.027333333,0.042833333,0.0725
mexico,21110,0.27,0.58,0.63,2.03,2.02,14.17,15.13,0.0265,0.023333333,0.050333333,0.066833333,0.0265,0.023166667,0.05,0.066666667
mexico,21112,0.41,0.59,0.65,0.8,0.8,9.64,9.75,0.000833333,0.001166667,0.163833333,0.001333333,0.0015,0.001,0.163333333,0.000833333
mexico,21113,0.37,0.46,0.5,0.74,0.7,10.89,11.14,0.01,0.050666667,0.0415,0.064,0.01,0.051,0.041666667,0.064
mexico,21114,0.75,0.78,0.7,5.72,5.72,22.1,20.4,0.0105,0.024333333,0.065666667,0.066166667,0.010333333,0.024,0.0655,0.066833333
mexico,21115,0.29,0.53,0.58,1.9,1.86,7.17,6.46,0.001,0.001333333,0.0015,0.163166667,0.001333333,0.000833333,0.000666667,0.164
mexico,21117,0.46,0.58,0.64,1.82,1.77,20.24,19.25,0.015333333,0.0335,0.048833333,0.069166667,0.015666667,0.033333333,0.048833333,0.069166667
mexico,21118,0.33,0.43,0.39,2.05,2.03,12.42,13.57,0.011666667,0.037166667,0.053833333,0.063666667,0.011833333,0.0375,0.053333333,0.063833333
mexico,21119,0.65,0.91,1,4.89,4.88,27.55,29.72,0.006833333,0.037166667,0.053833333,0.069166667,0.006833333,0.036833333,0.0535,0.068833333
mexico,21122,0.48,0.44,0.48,0.51,0.52,12.19,12.54,0.014333333,0.041833333,0.062833333,0.047333333,0.014666667,0.041833333,0.062666667,0.047333333
mexico,21124,0.45,0.42,0.38,1.07,1.05,6.75,6.89,0.012333333,0.034,0.070666667,0.0495,0.011833333,0.034,0.0705,0.050333333
mexico,21125,0.6,0.68,0.61,1.61,1.62,21.71,23.53,0.021,0.023666667,0.053333333,0.068833333,0.021333333,0.023166667,0.0535,0.068833333
mexico,21126,0.37,0.58,0.52,0.22,0.24,18.95,17.09,0.000666667,0.082333333,0.082333333,0.001166667,0.001166667,0.082333333,0.082166667,0.001
mexico,21128,0.32,0.51,0.56,1.96,1.96,10.67,11.68,0.015666667,0.048666667,0.048,0.0545,0.016,0.048666667,0.048333333,0.053833333
mexico,21129,0.29,0.39,0.43,0.27,0.28,11.31,10.37,0.000666667,0.070666667,0.0595,0.036,0.001,0.0705,0.059333333,0.035833333
mexico,21132,0.59,0.67,0.6,3.81,3.81,29.05,27.32,0.031333333,0.013,0.040333333,0.082,0.030333333,0.013666667,0.0405,0.082
mexico,21134,0.45,0.52,0.57,2.7,2.69,5.46,5.73,0.015666667,0.038,0.064,0.048833333,0.015333333,0.038166667,0.063666667,0.049166667
mexico,21136,0.64,0.56,0.62,2.23,2.21,19.89,20.25,0.014666667,0.043333333,0.061,0.047833333,0.0145,0.043333333,0.060833333,0.048166667
mexico,21138,0.42,0.46,0.5,0.82,0.83,5.27,4.76,0.016833333,0.030666667,0.053666667,0.065666667,0.016666667,0.0305,0.054333333,0.065
mexico,21140,0.69,0.76,0.84,3.99,3.98,21.08,20.35,0.018666667,0.033333333,0.054333333,0.060166667,0.018,0.033666667,0.055166667,0.06
mexico,21142,0.41,0.36,0.4,1.17,1.18,11.15,10.83,0.020333333,0.023,0.047666667,0.075666667,0.0205,0.023333333,0.047833333,0.0755
mexico,21143,0.5,0.68,0.75,2.31,2.27,19.67,20.57,0.0015,0.0005,0.0005,0.163666667,0.000833333,0.000833333,0.000833333,0.164333333
mexico,21144,0.45,0.47,0.42,1.23,1.27,13.93,13.27,0.023333333,0.032166667,0.0485,0.062333333,0.023666667,0.032833333,0.047666667,0.062666667
mexico,21149,0.49,0.53,0.48,0.58,0.54,16.65,18.24,0.012333333,0.044833333,0.032333333,0.077333333,0.012333333,0.0445,0.032,0.077833333
mexico,21151,0.47,0.45,0.4,0.7,0.75,12.6,13.78,0.019,0.065,0.041333333,0.0415,0.0195,0.065,0.041,0.0415
mexico,21153,0.51,0.49,0.54,1.12,1.16,11.54,11.85,0.004333333,0.037666667,0.044,0.080666667,0.004333333,0.037333333,0.044166667,0.080833333
mexico,21154,0.52,0.6,0.66,2.22,2.28,14.46,14.27,0.001,0.109333333,0.055,0.0015,0.000333333,0.11,0.055333333,0.001166667
mexico,21156,0.61,0.66,0.6,3.83,3.82,22.06,23.48,0.001,0.001,0.019166667,0.145666667,0.000666667,0.000666667,0.018833333,0.146333333
mexico,21157,0.44,0.43,0.48,0.62,0.66,7.86,8.18,0.006,0.044666667,0.0725,0.043166667,0.006333333,0.044666667,0.072333333,0.043333333
mexico,21161,0.48,0.51,0.56,1.29,1.29,12.41,13.09,0.010833333,0.0615,0.042,0.052166667,0.010666667,0.0615,0.0425,0.052333333
mexico,21164,0.5,0.65,0.59,2.37,2.38,22.94,22.67,0.000833333,0.0005,0.164833333,0.000666667,0.001166667,0.000833333,0.163666667,0.001166667
mexico,21166,0.39,0.54,0.59,1.38,1.38,11.38,12.21,0.020333333,0.029,0.039666667,0.077333333,0.0205,0.028833333,0.039333333,0.078
mexico,21170,0.28,0.56,0.61,1.91,1.86,13.8,14.22,0.016333333,0.041333333,0.048666667,0.0605,0.016166667,0.041166667,0.0485,0.060666667
mexico,21171,0.56,0.47,0.51,1.08,1.09,7.6,8,0.001833333,0.030833333,0.089333333,0.045166667,0.001,0.0305,0.089833333,0.0455
mexico,21172,0.38,0.57,0.51,0.53,0.54,14.08,14.51,0.019666667,0.031666667,0.045833333,0.069666667,0.019166667,0.032,0.045333333,0.069833333
mexico,21173,0.7,0.41,0.45,1.07,1.07,11.01,11.85,0.001333333,0.048666667,0.0645,0.052,0.001666667,0.048666667,0.0645,0.052
mexico,21174,0.6,0.62,0.69,2.65,2.66,23.07,21.44,0.004833333,0.058,0.047666667,0.055833333,0.004833333,0.057666667,0.047833333,0.056
mexico,21175,0.4,0.4,0.44,1.74,1.74,13.48,12.19,0.001,0.0885,0.038666667,0.038333333,0.000666667,0.089,0.038666667,0.038666667
mexico,21177,0.36,0.54,0.49,0.97,0.98,15.7,17.24,0.021333333,0.031666667,0.047166667,0.066333333,0.020833333,0.031666667,0.0475,0.0665
mexico,21179,0.34,0.45,0.4,0.6,0.56,8.68,8.91,0.018333333,0.033,0.048,0.067166667,0.017833333,0.033166667,0.048333333,0.067833333
mexico,21180,0.39,0.41,0.45,2.43,2.39,6.25,6.57,0.012,0.029,0.066,0.059666667,0.012,0.029,0.065833333,0.0595
mexico,21181,0.49,0.56,0.62,1.53,1.52,14.17,12.97,0.013166667,0.0375,0.047,0.069166667,0.013333333,0.0375,0.046333333,0.0695
mexico,21185,0.36,0.52,0.57,0.7,0.68,7.99,8.42,0.001166667,0.073166667,0.049166667,0.043333333,0.000333333,0.0735,0.049166667,0.0435
mexico,21186,0.51,0.67,0.73,2.05,2.01,24.49,25.38,0.010666667,0.017166667,0.036833333,0.102333333,0.0105,0.017166667,0.037,0.102333333
mexico,21189,0.48,0.3,0.33,0.72,0.71,11.28,12.32,0.028166667,0.0355,0.0495,0.0535,0.028166667,0.035666667,0.049833333,0.0535
mexico,21191,0.28,0.52,0.58,0.15,0.15,18.99,19.98,0.001333333,0.001,0.163333333,0.001,0.001166667,0.001166667,0.1635,0.000666667
mexico,13001,0.41,0.69,0.76,1.53,1.54,33.73,30.54,0.014,0.032666667,0.046666667,0.073666667,0.0145,0.032666667,0.046666667,0.073
mexico,13002,0.31,0.37,0.33,0.88,0.86,11.75,12.25,0.036833333,0.021666667,0.046166667,0.062,0.0365,0.021166667,0.047,0.061833333
mexico,13003,0.65,0.68,0.74,3.17,3.17,25.33,26.65,0.000833333,0.100666667,0.046,0.018833333,0.001333333,0.099833333,0.046333333,0.019
mexico,21197,0.46,0.62,0.68,3.13,3.15,27.38,28.04,0.005166667,0.040166667,0.084166667,0.036833333,0.005166667,0.0405,0.084,0.037
mexico,13006,0.5,0.62,0.55,0.73,0.78,21.52,21.51,0.0115,0.040333333,0.0465,0.068333333,0.011833333,0.0405,0.0465,0.068
mexico,13007,0.53,0.5,0.54,1.05,1.03,7.01,6.82,0.012833333,0.037166667,0.050666667,0.065833333,0.012166667,0.037333333,0.0505,0.0665
mexico,13008,0.53,0.64,0.7,2.82,2.77,17.35,17.91,0.005,0.041333333,0.057333333,0.063,0.005,0.041166667,0.057,0.063333333
mexico,13009,0.5,0.57,0.52,1.95,1.98,9.44,10.02,0.008666667,0.048333333,0.067833333,0.0415,0.009166667,0.0485,0.0675,0.041333333
mexico,13010,0.61,0.76,0.84,2.83,2.82,30.21,30.92,0.015166667,0.049,0.083,0.0195,0.015333333,0.0485,0.083,0.0195
mexico,13011,0.46,0.57,0.51,0.44,0.43,18.4,19.35,0.033333333,0.037,0.046,0.0505,0.033166667,0.036666667,0.046333333,0.050333333
mexico,13012,0.53,0.66,0.59,1.54,1.49,25.43,24.89,0.001,0.001,0.0825,0.082333333,0.001,0.001166667,0.0825,0.082333333
mexico,13013,0.65,0.69,0.76,3.3,3.28,24.03,22.63,0.026833333,0.026833333,0.046166667,0.066666667,0.027,0.026333333,0.0465,0.066833333
mexico,13014,0.28,0.26,0.28,0.14,0.15,6.8,6.25,0.017166667,0.027333333,0.052833333,0.069333333,0.016833333,0.027166667,0.053,0.069833333
mexico,13015,0.56,0.65,0.71,1.58,1.58,19.25,20.71,0.0015,0.041666667,0.047166667,0.076333333,0.0015,0.041666667,0.0475,0.076166667
mexico,13016,0.48,0.62,0.68,1.62,1.65,19.17,20.67,0.010333333,0.039166667,0.043833333,0.073333333,0.010833333,0.039166667,0.044333333,0.072666667
mexico,21211,0.69,0.52,0.47,1.29,1.27,15.94,15.66,0.001333333,0.055,0.001,0.109166667,0.001333333,0.055166667,0.0015,0.109166667
mexico,21212,0.33,0.36,0.4,0,0,3.5,3.81,0.011333333,0.0405,0.052666667,0.062,0.0115,0.040666667,0.052666667,0.0615
mexico,13021,0.6,0.53,0.59,1.5,1.46,9.7,8.97,0.021666667,0.034333333,0.0285,0.082333333,0.021833333,0.033833333,0.0285,0.082666667
mexico,21214,0.4,0.5,0.55,0.42,0.42,6.8,6.17,0.001,0.026,0.048166667,0.0915,0.0015,0.026,0.047833333,0.091333333
mexico,13023,0.64,0.65,0.72,2.08,2.05,22.4,20.76,0.007333333,0.045666667,0.068,0.045666667,0.007666667,0.0455,0.0685,0.045166667
mexico,13024,0.51,0.69,0.76,3.01,3.01,23.67,24.68,0.022166667,0.033666667,0.0285,0.0825,0.021833333,0.033666667,0.028833333,0.082166667
mexico,21217,0.18,0.47,0.42,0.88,0.89,8.36,7.56,0.024666667,0.024833333,0.055,0.062166667,0.0245,0.025166667,0.054833333,0.062166667
mexico,13028,0.56,0.67,0.74,2.71,2.76,25.93,27.83,0.012666667,0.039666667,0.0415,0.072833333,0.012833333,0.039333333,0.041666667,0.073
mexico,13029,0.54,0.64,0.57,2.2,2.14,18.66,17.61,0.0035,0.139666667,0.010333333,0.012833333,0.004166667,0.14,0.009666667,0.012833333
mexico,13030,0.61,0.64,0.57,3.21,3.21,29.69,27.33,0.029833333,0.022833333,0.049166667,0.065,0.030333333,0.0225,0.049166667,0.064833333
mexico,13031,0.51,0.56,0.61,0.89,0.86,15.87,16.51,0.020333333,0.035833333,0.046333333,0.064333333,0.019833333,0.035833333,0.046,0.064666667
mexico,13032,0.41,0.45,0.5,0.5,0.5,12.16,12.62,0.001666667,0.025166667,0.078666667,0.061333333,0.001,0.025166667,0.079,0.061166667
mexico,13034,0.43,0.41,0.37,0.33,0.34,14.94,15.65,0.000833333,0.030666667,0.119666667,0.015833333,0.001,0.030166667,0.1195,0.015833333
